,QQQ_Alpha_2,DBC_Alpha_15,DBC_Alpha_16,USO_Alpha_15,GLD_Alpha_4,DBC_Alpha_17,DBC_Alpha_13,USO_Alpha_17,DBC_Alpha_14,QQQ_Alpha_5,USO_Alpha_16,SPY_Alpha_6,EEM_Alpha_7,QQQ_Alpha_4,GLD_Alpha_3,TLT_Alpha_7,TLT_Alpha_4,GLD_Alpha_15,GLD_Alpha_16,DBC_Alpha_1,USO_Alpha_12,USO_Alpha_14,TLT_Alpha_6,GLD_Alpha_5,IWM_Alpha_7,TLT_Alpha_8,USO_Alpha_2,SPY_Alpha_2,SPY_Alpha_4,QQQ_Alpha_6,GLD_Alpha_14,DBC_Alpha_12,VNQ_Alpha_10,VNQ_Alpha_9,TLT_Alpha_3,QQQ_Alpha_7,VNQ_Alpha_11,GLD_Alpha_17,USO_Alpha_13,TLT_Alpha_2,EEM_Alpha_8,SPY_Alpha_3,GLD_Alpha_13,DBC_Alpha_4,EEM_Alpha_6,EEM_Alpha_9,SPY_Alpha_5,DBC_Alpha_3,EFA_Alpha_9,TLT_Alpha_9,TLT_Alpha_11,EFA_Alpha_6,QQQ_Alpha_3,DBC_Alpha_5,GLD_Alpha_0,USO_Alpha_5,IWM_Alpha_8,TLT_Alpha_17,QQQ_Alpha_17,IWM_Alpha_6,SPY_Alpha_1,IWM_Alpha_16,IWM_Alpha_15,GLD_Alpha_12,IWM_Alpha_9,GLD_Alpha_8,TLT_Alpha_5,VNQ_Alpha_12,GLD_Alpha_1,DBC_Alpha_2,VNQ_Alpha_13,VNQ_Alpha_7,DBC_Alpha_0,SPY_Alpha_16,EEM_Alpha_11,VNQ_Alpha_14,EFA_Alpha_8,EFA_Alpha_0,EFA_Alpha_10,SPY_Alpha_8,IWM_Alpha_10,IWM_Alpha_13,SPY_Alpha_15,IWM_Alpha_14,QQQ_Alpha_14,USO_Alpha_0,VNQ_Alpha_17,SPY_Alpha_14,IWM_Alpha_17,SPY_Alpha_9,SPY_Alpha_17,EEM_Alpha_17,SPY_Alpha_7,QQQ_Alpha_16,EEM_Alpha_5,IWM_Alpha_1,GLD_Alpha_6,USO_Alpha_3,EFA_Alpha_11,USO_Alpha_1
EFA_Alpha_0,0.2412373246761013,0.19180533734304925,0.15942257355409528,0.1566673584915763,-0.042153767206772635,0.15024771731547634,0.18895416520631883,0.15039495131037559,0.1910643266245269,-0.0409588708598172,0.1485918677225595,-0.5133453631244835,-0.5516231817053789,0.020863175266684162,-0.0015800684357336673,-0.15474444551727065,0.029945558718699562,0.06024129541223868,0.05157109277493132,0.1482246116911716,0.15209126272998216,0.1659890960049927,-0.18231528101158492,-0.056867682606262515,-0.5138574182392416,-0.1260336033511211,0.1349781975170039,0.3231331503335102,0.1390752977148331,-0.40153396943913944,0.0611367695473072,0.19942333010451463,-0.16363631119339592,-0.20615809653368097,0.05246194114791402,-0.42667292664823153,-0.125165618927602,0.03876515993150243,0.15360788057347236,0.0921051227989492,-0.42649381813854864,0.22021196321985034,0.06877114470845459,0.03265894720695497,-0.5171497661857845,-0.3232643070416531,0.055624266140015276,0.0883519145009705,-0.41129309050957535,-0.08492356907848994,-0.03514525520603033,-0.6955191677373094,0.11901528122220122,0.04015846556874816,0.1077699713119514,0.07190888894924341,-0.3679340757592205,0.1328905733090295,0.18500512028711522,-0.46373165590486326,0.39913087554166843,0.31877490978896766,0.3309743412835003,0.08782453227124123,-0.2659871272419672,-0.06240449155183613,0.03311155652420136,0.3455164291319168,0.07725880746272526,0.13728055536969197,0.32775182550429516,-0.37415125775336955,0.22659123656994365,0.3097877726643498,-0.18187014686653302,0.29962050360310183,-0.6126139259810838,1.0,-0.3072763279269543,-0.4108365491187777,-0.21923141277651084,0.4051918248743955,0.3422879164025888,0.3752578368043777,0.32113524041081104,0.20668900241241434,0.2438201251717618,0.40007702986861343,0.27020872893824777,-0.3043168758628863,0.2525811415919839,0.2753833646511524,-0.5530899772503625,0.23411449870103018,0.1327820758187288,0.3570958937926505,-0.0688590903627358,0.10863857372747861,-0.2105895211350149,0.14956641443237248
EFA_Alpha_10,-0.35263237589846785,-0.14910927480256259,-0.1584783751033014,-0.1191690270497245,-0.028837200255916465,-0.14538513837544667,-0.10759643344395395,-0.12842929793358093,-0.12522428133855545,-0.08859715298842726,-0.130820058504545,0.21491124409099852,0.27107582257423707,-0.2619663451420213,-0.06170044388768986,0.09578343208125771,-0.14491282759667617,-0.04740890597620711,-0.045502536029138556,-0.11438373913848751,-0.09001050493469466,-0.11115660873953913,0.06826328687532845,-0.007663559725710371,0.24608168324450805,0.12561229260542278,-0.15778515141126495,-0.4345967522094021,-0.4636502970365391,0.202835023818223,-0.04285121799756517,-0.09072983575063281,0.35623000520196235,0.3530202880286842,-0.1681021087522126,0.2500019748635274,0.34164971373824427,-0.03639738116794868,-0.09751775693685345,-0.1497456719046517,0.3468900389790399,-0.5470807903392336,-0.04269817490767784,-0.19557861433493423,0.21383544162462367,0.501784716903089,-0.3540837130291378,-0.2248057795308767,0.682108289059557,0.19043472879731208,0.13006513314638246,0.22348068252123238,-0.4087538256755028,-0.05445732011141858,-0.059039204080182726,-0.09088953042772681,0.34672541403900736,-0.1604557789339778,-0.219715883291602,0.18528699338342802,-0.30380670494661044,-0.31316954514044937,-0.3232051022774516,-0.04201030098102302,0.4756578438420672,0.06994168502609673,-0.11780906995610352,-0.1591512260172602,-0.08861680108356816,-0.15805847403402382,-0.20370220084474835,0.22806945761113662,-0.11968305007834772,-0.28073615902871435,0.6100377365734279,-0.2558548760101917,0.4554162144479572,-0.3072763279269543,1.0,0.3852979633846251,0.5520963288097042,-0.2393722469410498,-0.2969082779121433,-0.2764240967702059,-0.2468992296111641,-0.12416532650860236,-0.2359894081453498,-0.28105578480472904,-0.2592302048521575,0.5336068521299975,-0.2666021547835367,-0.2852916995445025,0.2742854934472001,-0.22698885027766735,-0.48831317093330456,-0.27070099838750433,0.04008945446772293,-0.16473027062903778,0.7972560034485942,-0.12494135324928446
SPY_Alpha_8,-0.6087530841994873,-0.17895372884782532,-0.16463719615426173,-0.11712921971425792,0.025609116339093272,-0.14897075192228978,-0.13948693282196228,-0.12452762180414342,-0.16380883514902028,-0.06527842421538467,-0.12066062650724889,0.5066188438662941,0.42266576777099635,-0.1793951992031564,0.015234357801106293,0.10259020079855324,-0.09580132043577942,-0.04835246356356043,-0.05227151718286166,-0.15460650934573175,-0.10634322221632983,-0.12423103370354423,0.06879008318392418,0.025797530100716556,0.5130991325363209,0.14067121489916318,-0.14915894811825284,-0.7193461923783935,-0.27143553593256325,0.44058616352871405,-0.036202475389030486,-0.12129198746505042,0.3279107765363298,0.3773421246759573,-0.10296480942803234,0.5803083081905925,0.2773963527018787,-0.05183195604059542,-0.12736804286439427,-0.17146174406444992,0.5301392900634426,-0.4767622032993114,-0.02894371442578883,-0.0733991393758334,0.3194696722378828,0.4718386807202883,-0.18955030420777508,-0.14267801063775623,0.5390617354747685,0.1250406202122947,0.09385213662824919,0.33190471344674444,-0.4020625288568088,-0.06252074989241234,-0.021976578756909847,-0.09092839359024295,0.6723701968154719,-0.14277253348410873,-0.2831246725156803,0.3930280202486146,-0.7749225675409098,-0.38794830359878446,-0.4150117121107148,-0.02828993086055273,0.55250717987209,0.03264444879333924,-0.09126009033793689,-0.3311060163601495,-0.07601907144770029,-0.16425687738884434,-0.3716331649705954,0.4471380192977277,-0.14621969299481272,-0.40422488853541616,0.3048255251632343,-0.3535576888755588,0.612544622897515,-0.4108365491187777,0.3852979633846251,1.0,0.4084519198388695,-0.47097443635464176,-0.44509646653173396,-0.4575893450440525,-0.47065471650632523,-0.1619568255239178,-0.2922254691467969,-0.5114292794595148,-0.33635648933477663,0.6895832745229471,-0.3479207310590268,-0.3151566157688259,0.6610625543945324,-0.34627447089020674,-0.23323793854501965,-0.5752796481721684,0.02836946597909449,-0.13114171210246503,0.3002770654192939,-0.16712327438927244
IWM_Alpha_10,-0.38460257841368567,-0.1414605259988407,-0.13127972732976714,-0.12181375465351943,-0.025660047775996075,-0.1258103611379292,-0.1031868402580021,-0.1243056241683786,-0.11710043089550763,-0.10012052844189434,-0.12845350027627978,0.20662822752389268,0.20827812782301072,-0.3334893563283721,-0.04493164776392333,0.05302929018144179,-0.1337047999236891,-0.04338147326155513,-0.041332661480149954,-0.10620848513828765,-0.07423184216357975,-0.10401681678853397,0.036753878787894614,-0.052357920538999535,0.3301831923201776,0.08841702179601908,-0.12318043558485321,-0.47768764081233844,-0.48974807520670555,0.18885413536596365,-0.02842307893911166,-0.08568107690115359,0.45615100281173776,0.4136015733064323,-0.1628663402012617,0.252405303180297,0.39561583551091917,-0.03945111808433947,-0.09771270342880381,-0.132242164917745,0.27111971353559045,-0.6196990128242129,-0.023716885141876295,-0.15220815702953278,0.16540701322339293,0.37019754632399826,-0.33730384932192126,-0.16587878512449286,0.4644778399143028,0.14756766810918254,0.09104790569593176,0.16210791253237428,-0.506341892760636,-0.06347109670766289,-0.040578593142934015,-0.0862625452950807,0.4654438075270188,-0.10542055590614517,-0.19949489155535763,0.22565408233929055,-0.32501454412850794,-0.3909953580577702,-0.4156618499114866,-0.03687880576023208,0.7274038303186343,0.041915064770715584,-0.07517505262490365,-0.19744132991095448,-0.06058554558915862,-0.12958630698657414,-0.23561953164740976,0.28105150030664233,-0.11564227838706913,-0.30181908775932537,0.47326257702877295,-0.2728275578004225,0.32371749320466575,-0.21923141277651084,0.5520963288097042,0.4084519198388695,1.0,-0.3020072148551515,-0.3208665701178726,-0.3815040679195543,-0.2412552549951507,-0.11918014013334671,-0.24578503214473207,-0.293549960946858,-0.33425604284460103,0.5769111290721792,-0.2616865480630566,-0.2473210650899907,0.28399703531997805,-0.24350523978372432,-0.36609792449286194,-0.3632825308247624,0.0525254091139127,-0.16442936459749938,0.5138644958698133,-0.11448109536043552
IWM_Alpha_13,0.27428356927004693,0.16909477141739668,0.16925138535838385,0.16944853553854025,-0.01028811057892966,0.14901600492121503,0.1540585222886055,0.16446600540309367,0.16736465843851064,-0.034248561182666074,0.164735078396033,-0.5082289355313121,-0.3427910855683755,0.061846056473101554,0.01717921066459394,-0.1361974731071394,0.08876872938965666,0.023935703388131623,0.026355145012572256,0.12615396955504662,0.1398266394126841,0.15285113114293697,-0.13090498348241048,-0.0208214359409652,-0.5946015785054379,-0.15248622423715372,0.10899863753585634,0.3434696881380889,0.11450513561677092,-0.40802986789769935,0.023128930951343767,0.15921373424930116,-0.22828370262344827,-0.24316803753727573,0.11688410382653058,-0.41074804280589394,-0.19627184504688586,0.030986676419843255,0.1502084874248017,0.12302223691956582,-0.3113362068510044,0.22463773409653368,0.01448677240180898,0.06362472506485291,-0.35971651242556046,-0.2589724941719223,0.05818390101275608,0.0958487594547712,-0.2966827070665247,-0.13194031370851553,-0.09725619163686672,-0.4045512004466987,0.18407045717762535,0.05588026111683344,0.048885968574797906,0.09654386921723516,-0.5727202535644879,0.11784128735726584,0.20325764879092328,-0.5943255817795943,0.46407358459346376,0.6486994798776025,0.7203197271110762,0.02786105076069971,-0.4223276832295835,-0.02321345775247235,0.08031078706669603,0.48222366740911327,0.06193144812669718,0.11310689494484824,0.5204308620913114,-0.40774145718289145,0.15247777483021835,0.4207446067229958,-0.16339749060352843,0.4801630083096705,-0.3749726351352811,0.4051918248743955,-0.2393722469410498,-0.47097443635464176,-0.3020072148551515,1.0,0.4601649669011717,0.8555113002434597,0.4144919568727742,0.1629779258156745,0.343176689290969,0.5539314068021016,0.5546063694238602,-0.3597713386101057,0.35734466787591423,0.3349451162093324,-0.5088125637244051,0.2878036832589096,0.10356465299882867,0.5946615840112603,-0.0291707430826311,0.11889004905389262,-0.19028172483486025,0.12824877707401838
SPY_Alpha_15,0.39851178940299303,0.18930483724441063,0.17894603742766507,0.13435249815385683,-0.01069964302580906,0.12853821870878698,0.13643919921717962,0.14399757362313964,0.15601944091275027,0.14015133424986714,0.1436988199798101,-0.4441478340103627,-0.3000786412682887,0.2903826557425792,0.003024305869837886,-0.0836757477679564,0.07157967799240372,0.057938128793570326,0.05541804080466997,0.11437507948816976,0.09870185646198304,0.10778899029848281,-0.082314595247196,-0.021833345707028492,-0.33120789897330755,-0.11653424833132861,0.10904867882559388,0.4453385646917588,0.3456104641746255,-0.3959135420084621,0.04956509796758462,0.12245335258272272,-0.2527452310519782,-0.2610094618257526,0.08243684328231468,-0.40155287452113786,-0.24066742964693016,0.055903577662141574,0.11106855679290452,0.11515087925291802,-0.29802524648916984,0.446347987192383,0.023536732263229963,0.06889245937636983,-0.3059520750132951,-0.2875639707333119,0.22417288477350653,0.12007254373264262,-0.34899079302188113,-0.1057632092204711,-0.07144461273526709,-0.3354346676867705,0.3869724125099614,0.043760427868731015,-0.0049475886332961535,0.09100520435273309,-0.3406908027484045,0.08215142381389562,0.4664110367344783,-0.32589615926142723,0.44447729933907193,0.5836353173121082,0.6153803472732212,-0.011113092998818129,-0.34446360592179487,-0.05533568344373804,0.0765062907604987,0.39662480083584767,0.07130596796279828,0.11449682866677117,0.44984397533584125,-0.3055346140000573,0.12006668152079163,0.9081773173542278,-0.25398999072103967,0.45002478567685283,-0.34445612560933186,0.3422879164025888,-0.2969082779121433,-0.44509646653173396,-0.3208665701178726,0.4601649669011717,1.0,0.5291587858662081,0.625288437432973,0.1158453369317987,0.42034851584037214,0.8702965329364842,0.5433104366634477,-0.4462518284257405,0.781664609439601,0.5489074538652925,-0.4443252371235931,0.6238643772469755,0.20566088368251423,0.32063001591631235,0.013443710022493834,0.12869530266234247,-0.26350840071990506,0.11771654238366613
IWM_Alpha_14,0.3509350159854719,0.1884351094629769,0.18157389044555822,0.1779275646952295,-0.013094253298908927,0.1536915163519034,0.15965473049088058,0.1719226767555982,0.1813134688804538,-0.018633994837016797,0.1694190472144764,-0.44916650802034047,-0.3251300171357597,0.09484032901787622,0.008905100697988068,-0.11211395479333654,0.09288904456980511,0.03624985450075329,0.03423446719783543,0.1252047280036411,0.12729286674208257,0.16248385360028766,-0.11557212308389138,-0.021626916231445303,-0.5086814405982919,-0.1352385738901365,0.11567753386651171,0.41819998056913027,0.17463559254014113,-0.3592334005298002,0.03801052064160199,0.15115224740345998,-0.2634730325359754,-0.27866017714840235,0.10997442760085026,-0.36791075305451343,-0.234745658681844,0.042004148533448915,0.15059028771735564,0.11736704892768954,-0.3271651201190783,0.28929670746040936,0.023398526151713624,0.06451343737547797,-0.3260676443980391,-0.283356426378286,0.09483190248446695,0.10706242515541235,-0.35077372805019835,-0.12164378504846889,-0.09463195102371046,-0.3844062149798632,0.23498872365841503,0.05031185784377307,0.044471355548223054,0.08908191649416958,-0.5092015163474755,0.10899809569643432,0.2404405018523026,-0.5084488062048501,0.4423990908159683,0.7582597500751308,0.8419760356587233,0.034809375798559486,-0.4878575989890862,-0.03904970579364048,0.07657008754154343,0.45690815843600213,0.07130887624525373,0.1315590982819358,0.5088685655374426,-0.37353617276014206,0.1488071248945987,0.4899736678404387,-0.21625115955696445,0.5054289515641599,-0.38422937384755085,0.3752578368043777,-0.2764240967702059,-0.4575893450440525,-0.3815040679195543,0.8555113002434597,0.5291587858662081,1.0,0.440101905451428,0.15960739495420173,0.3784721902323911,0.602183483118539,0.6482726528688206,-0.39324830683605316,0.4190711240348058,0.392451274802949,-0.4558223123765387,0.32635552999974937,0.14258512321889388,0.5087397383960102,-0.02788596790911367,0.12621427317744222,-0.23277450738138733,0.13548927283323903
QQQ_Alpha_14,0.5122791817257765,0.16152137928583382,0.12751370451222446,0.09612411890101102,0.006190922752260662,0.07676980235956188,0.12269195499796344,0.09454408274338774,0.14626622944563933,0.14774475654876812,0.09055177906494372,-0.4529378219595399,-0.30327836482432874,0.27288816313876074,0.018439758756310716,-0.07610508483144023,0.04456675723291842,0.047737313121663696,0.0435265974446842,0.09451321902595924,0.07987284652872038,0.08218006161275467,-0.06578413385918681,0.003052216437526581,-0.33914524947600894,-0.10232515545510816,0.08895795524432065,0.4545560299122532,0.22094547509259008,-0.5108067413870483,0.06527046322252483,0.10789644000606571,-0.17147171185814755,-0.18214659778398123,0.05968395944892778,-0.5109778813324594,-0.13806070981290952,0.05431574214688188,0.08497399331645093,0.09836235710145286,-0.3142366706289638,0.3035600528742833,0.04275743475270582,0.016904071589321782,-0.2999264000687568,-0.29813053600668915,0.1415217626669179,0.08750454747615874,-0.32193228666004997,-0.08545917067292931,-0.05644313782823495,-0.2992474102235221,0.34404858437735736,0.007942212303189833,0.052513086750006044,0.04070011162339124,-0.33668568743972593,0.06898792873018447,0.615156662584647,-0.30077686592606634,0.44862478644671777,0.4041226256077252,0.4129574887273514,0.04035558078538036,-0.30331559659773843,-0.06405956634696404,0.06627850154078146,0.2834992131228412,0.0674374652864011,0.10606960027868469,0.3217334988224101,-0.24875696388109214,0.09731134878854386,0.5848993699810987,-0.1926304103739171,0.32950131859039183,-0.33616224606215506,0.32113524041081104,-0.2468992296111641,-0.47065471650632523,-0.2412552549951507,0.4144919568727742,0.625288437432973,0.440101905451428,1.0,0.08612377976580324,0.24277763145260053,0.7037022747434298,0.36302744671409204,-0.4240030976957172,0.48049566633821017,0.3995065183534957,-0.46653432818920876,0.7303166195712338,0.14593570629616398,0.3137693100359419,-0.0487989008940459,0.07917716702003182,-0.17359290818404097,0.0841241654977936
USO_Alpha_0,0.09555929410140944,0.379761056240081,0.35641788908937794,0.48735032946552703,-0.015309617993541373,0.3381145692115773,0.49052849093920925,0.42355977660364297,0.42280249593298497,-0.07452841342876078,0.4478238201406671,-0.20519634578998774,-0.14975406958131413,-0.005436578434762954,-0.014919170856249248,-0.0617554510893008,0.011136584445413945,0.0377542350668057,0.03962564521242326,0.4108129459854575,0.7207811961235779,0.549696137043097,-0.07324126046232834,-0.007249394899579411,-0.20353356228088051,-0.0673648753062401,0.3949777797489784,0.13136085611738152,0.04047122891506417,-0.13566639693588337,0.03442460825139653,0.5160571178005658,-0.11012565175596602,-0.11037491352883605,0.02323831625868182,-0.12498188077404263,-0.10386004993763674,0.04829655308894108,0.6190117135098637,0.07211870004146,-0.15677590154173704,0.11128102968889467,0.04044892559526533,0.1684248370747464,-0.15287602156962,-0.1777665218695147,0.010897123406920266,0.21602687365481185,-0.1671910088200153,-0.04718282068234082,-0.03362095024231173,-0.1917288118141581,0.0817229686382671,0.1756471380572448,0.06317074625935613,0.2519824316923015,-0.1571061382699106,0.12504066553655052,0.06583732245135938,-0.17794666449388152,0.13663420750712396,0.14644924634247433,0.15628130449631036,0.04852133976936568,-0.1576671198727551,-0.009014852872742339,0.043235664652504585,0.10089567164558917,0.023133444948205496,0.26833769873083374,0.09652492514155224,-0.1572017762346235,0.6399708131522818,0.10570535682146191,-0.10131779178701635,0.08979656220936051,-0.17359779659622152,0.20668900241241434,-0.12416532650860236,-0.1619568255239178,-0.11918014013334671,0.1629779258156745,0.1158453369317987,0.15960739495420173,0.08612377976580324,1.0,0.07010638287749872,0.10496682063735274,0.08961162795402433,-0.14431858257608748,0.057282584295824834,0.08969951509879319,-0.1539315886952406,0.07657663939440132,0.06396508055085448,0.13478353020239484,-0.04080294347288964,0.29718482646164013,-0.12097402749467538,0.5628074701145875
VNQ_Alpha_17,0.21940474850762365,0.03205808740903796,0.038794398553014815,0.012475123712437173,-0.07296751074135872,-0.00202130375324723,0.005839986283022116,0.00914917792118759,0.019059265913565545,0.08567171072398687,0.012591946533649511,-0.27371583024525586,-0.18931004297380744,0.14086440617166582,-0.04988548093469401,-0.040739393101301126,0.06957485170224238,-0.015469143277608953,-0.03158079473913505,0.039217288038342124,0.012975323741080626,0.009817207054635527,-0.039709364346998816,-0.05676837371790091,-0.23078774049826153,-0.08277410355935,0.029547747307610138,0.27182824699979485,0.2747903471022909,-0.22183672258885467,-0.022049990512214273,0.009779185181134518,-0.346838675631779,-0.34050364424220614,0.0952873326045605,-0.22720187168658762,-0.35581785134336635,-0.03377605147866036,0.00771951112513482,0.0832616534385254,-0.1931707490497586,0.2732796672590853,-0.037343585151940015,0.0424090672318308,-0.18611339875076596,-0.19310744792801326,0.28389436097886767,0.039403759422291615,-0.23642172201014736,-0.08325745781974975,-0.07702421234054734,-0.24712441296517385,0.22496666824534808,0.023914675222699317,-0.017361701843652225,0.032314032348559014,-0.23181983474277898,0.024317082897795456,0.22494210754317062,-0.22455458718757698,0.2773964581642371,0.45893601791630717,0.42992210590091406,-0.03156602482980724,-0.24347923297975155,0.020147296636631805,0.08106796909487826,0.4836344471235106,0.023991321292853238,0.028403630923035123,0.5600860991575004,-0.33843139716177956,0.05095140020243355,0.4478653482505758,-0.19381900922398243,0.6411474433700338,-0.250254274552545,0.2438201251717618,-0.2359894081453498,-0.2922254691467969,-0.24578503214473207,0.343176689290969,0.42034851584037214,0.3784721902323911,0.24277763145260053,0.07010638287749872,1.0,0.3690666427497037,0.5323087508144413,-0.27698511436122875,0.5188534284205474,0.36280575599891624,-0.2880949842801769,0.32657905010694654,0.19021738480790013,0.20746817656903294,0.029355407309620385,0.03925008363395685,-0.25031462932278037,0.025912588637762773
SPY_Alpha_14,0.4509914920773309,0.17501899024516007,0.15466829457643116,0.12519379737330896,-0.010402000093173184,0.11411414105829126,0.1383501029296456,0.12338404167860391,0.1573217106687243,0.10233162734024229,0.1218664704792827,-0.5103674596316907,-0.3477805547052553,0.23074197249970488,0.013439136776711534,-0.11074642892962037,0.07722435867792063,0.05109794608679234,0.04763592107259658,0.11780778539335747,0.0901514374797204,0.10819668969020513,-0.10370801336911664,-0.016204792094984096,-0.400533007066599,-0.1381916594618595,0.09592709765308956,0.5116796934421098,0.2674118990305481,-0.45844656979401627,0.04754623254032711,0.12384754429048013,-0.2257092218246306,-0.25249531980145135,0.08820388107580304,-0.46147476080152855,-0.20484075870432275,0.046013606270238185,0.10509338720258138,0.12856033386074442,-0.3479622855573328,0.3554964471987565,0.026533157267349908,0.03859644218882879,-0.34774888042865276,-0.3125209801488979,0.1642337901815489,0.09875706594158502,-0.36722781053361936,-0.11251541580699734,-0.0674588830528477,-0.39408412628113587,0.30748239443713377,0.029764641355918893,0.01222563118202679,0.06545467318929836,-0.4060608237263362,0.09795444750983702,0.4089698220475124,-0.39609254622772416,0.5107016697705983,0.5224888080252739,0.5627435736927674,-0.004270433949417265,-0.35511799895453416,-0.06021289838891715,0.07116035144416118,0.4281971804802627,0.08205778511985486,0.12044266697518738,0.48249944346185053,-0.3499298791679452,0.11878193899985952,0.7903841942751496,-0.22554909040862772,0.4774938014337726,-0.40082111551774446,0.40007702986861343,-0.28105578480472904,-0.5114292794595148,-0.293549960946858,0.5539314068021016,0.8702965329364842,0.602183483118539,0.7037022747434298,0.10496682063735274,0.3690666427497037,1.0,0.4823827416346628,-0.4684496180455076,0.6802782384264859,0.5024887798591766,-0.5105411643042683,0.5475551388616199,0.16853181130417438,0.3873759755096709,-0.004232353816904265,0.09962064086150378,-0.2264952921888662,0.11089769801592579
IWM_Alpha_17,0.2947984413094783,0.12480026646478071,0.1188373962986488,0.09566900684222815,-0.033029698103307546,0.06503476549057123,0.08934183634507689,0.10436359619848483,0.09939260947692445,0.13197108000210106,0.10257640180512032,-0.32424004170570836,-0.22031328283795545,0.19066753909247505,-0.02786252921417693,-0.0562524306963399,0.0704551854572107,0.01886696798496697,0.016150542042746505,0.07045573396909588,0.05543484139186415,0.07083933914055225,-0.05634827199848603,-0.0361613353308951,-0.3295811853559389,-0.08053066743713891,0.06653082987709215,0.33423667831422665,0.3313192926739227,-0.2732456059830368,0.012934421141345822,0.07636700923918338,-0.26713424851634804,-0.25331358109880664,0.07504339524753639,-0.2858004972281218,-0.2675674045755129,0.023222189594300634,0.073376286375214,0.08325080824755603,-0.21632194324285636,0.33818476941853187,-0.009046397637354497,0.05843724208678328,-0.2248971264432628,-0.2113873740814925,0.29948538513999196,0.07141726367104742,-0.28180823285142215,-0.07888439583386021,-0.07631958875139089,-0.2788388011582768,0.29257113903613846,0.06187361385279962,0.021662924730553586,0.07330941531064994,-0.3300367795432663,0.05361070831398747,0.3299755743136411,-0.32952296232059475,0.31621225478878257,0.8549694499648105,0.7699603119760312,0.010184645819515848,-0.3308188571446924,-0.0015162997784543583,0.08408951692610277,0.37236966271661154,0.042874356957734505,0.07861814005426569,0.42423586794694335,-0.27680368148381507,0.0717057622720523,0.5786549415811886,-0.23243667304141208,0.46061166906122997,-0.2739400814006346,0.27020872893824777,-0.2592302048521575,-0.33635648933477663,-0.33425604284460103,0.5546063694238602,0.5433104366634477,0.6482726528688206,0.36302744671409204,0.08961162795402433,0.5323087508144413,0.4823827416346628,1.0,-0.338987924116219,0.6066547801599941,0.38190061585473917,-0.3336366530100923,0.420094238830843,0.20774358458716205,0.32980404621345993,-0.030240387258011703,0.07926055314914063,-0.2712604343909109,0.07684791633578424
SPY_Alpha_9,-0.6427643022407719,-0.18204816051670522,-0.15998326327937407,-0.13567455575679227,0.02375437449340807,-0.1437824472632102,-0.13442946581377793,-0.14133560438626225,-0.1503403467511077,-0.1574780690570682,-0.14137064969249002,0.3522034932063964,0.30861901621327664,-0.35471635001372775,0.006062216730288219,0.06389058987640471,-0.08480882863542218,-0.027065509016038772,-0.02611206095278352,-0.14689126842191272,-0.09607750408501876,-0.1197135385386878,0.033151697981249825,0.017806468142913656,0.36378858814170784,0.11803133243931226,-0.15541989782515886,-0.7379083781015262,-0.4462582258501866,0.3003942147259886,-0.025586082315844152,-0.11223122825397328,0.4190446384359913,0.47035299425083243,-0.1235833574286719,0.4077628024543178,0.34966935945981026,-0.02457734273025876,-0.11892357377690758,-0.1707580720881231,0.3915110332556652,-0.7341221839178211,-0.019244750748828268,-0.10095457550302966,0.22745292362752081,0.4703349192718867,-0.3339891976815094,-0.17215501622264698,0.6281922401319069,0.12801334075467202,0.06634718164080083,0.24648427198049,-0.6318313066298648,-0.0647121024762734,-0.035689227071641114,-0.11169376910591518,0.5448669262878293,-0.14290627096393463,-0.2833559354153942,0.26247881061005907,-0.559582593027377,-0.3949367577602952,-0.4140663625590773,-0.018641736661936765,0.6898679475706734,0.0389464503986701,-0.07272467601305588,-0.24893615451067636,-0.07647785329753552,-0.1426907079766715,-0.2854719773145356,0.3522422872367512,-0.13003731122782775,-0.4052665927367605,0.37924545283684064,-0.31473966462385927,0.47520552858953896,-0.3043168758628863,0.5336068521299975,0.6895832745229471,0.5769111290721792,-0.3597713386101057,-0.4462518284257405,-0.39324830683605316,-0.4240030976957172,-0.14431858257608748,-0.27698511436122875,-0.4684496180455076,-0.338987924116219,1.0,-0.34884518227598904,-0.2949027828108015,0.46797706664993666,-0.3481379379965045,-0.3020378969874425,-0.4272061132721155,0.03919222631342059,-0.1699250391888448,0.43529685508846905,-0.16319718427291685
